,Unnamed: 0,state,article_title,url,article_quality,revision_id,state_population,region,regional_division,region_population
15801,8402,Massachusetts,"Rowe, Massachusetts","https://en.wikipedia.org/wiki/Rowe,_Massachusetts",C,1166230328,6981974,Northeast,New England,15129548
15802,8403,Massachusetts,"Rowley, Massachusetts","https://en.wikipedia.org/wiki/Rowley,_Massachusetts",C,1175585748,6981974,Northeast,New England,15129548
15803,8404,Massachusetts,"Royalston, Massachusetts","https://en.wikipedia.org/wiki/Royalston,_Massachusetts",C,1174789957,6981974,Northeast,New England,15129548
15804,8405,Massachusetts,"Russell, Massachusetts","https://en.wikipedia.org/wiki/Russell,_Massachusetts",C,1176273559,6981974,Northeast,New England,15129548
15805,8406,Massachusetts,"Rutland, Massachusetts","https://en.wikipedia.org/wiki/Rutland,_Massachusetts",C,1174054885,6981974,Northeast,New England,15129548
15806,8407,Massachusetts,"Salem, Massachusetts","https://en.wikipedia.org/wiki/Salem,_Massachusetts",B,1179345149,6981974,Northeast,New England,15129548
15807,8408,Massachusetts,"Salisbury, Massachusetts","https://en.wikipedia.org/wiki/Salisbury,_Massachusetts",C,1176609182,6981974,Northeast,New England,15129548
15808,8409,Massachusetts,"Sandisfield, Massachusetts","https://en.wikipedia.org/wiki/Sandisfield,_Massachusetts",C,1169352476,6981974,Northeast,New England,15129548
15809,8410,Massachusetts,"Sandwich, Massachusetts","https://en.wikipedia.org/wiki/Sandwich,_Massachusetts",C,1176713993,6981974,Northeast,New England,15129548
15810,8411,Massachusetts,"Saugus, Massachusetts","https://en.wikipedia.org/wiki/Saugus,_Massachusetts",GA,1177063422,6981974,Northeast,New England,15129548
15811,8412,Massachusetts,"Savoy, Massachusetts","https://en.wikipedia.org/wiki/Savoy,_Massachusetts",C,1166230760,6981974,Northeast,New England,15129548
15812,8413,Massachusetts,"Scituate, Massachusetts","https://en.wikipedia.org/wiki/Scituate,_Massachusetts",C,1163512355,6981974,Northeast,New England,15129548
15813,8414,Massachusetts,"Seekonk, Massachusetts","https://en.wikipedia.org/wiki/Seekonk,_Massachusetts",C,1169690209,6981974,Northeast,New England,15129548
15814,8415,Massachusetts,"Sharon, Massachusetts","https://en.wikipedia.org/wiki/Sharon,_Massachusetts",C,1177335891,6981974,Northeast,New England,15129548
15815,8416,Massachusetts,"Sheffield, Massachusetts","https://en.wikipedia.org/wiki/Sheffield,_Massachusetts",C,1177393597,6981974,Northeast,New England,15129548
15816,8417,Massachusetts,"Shelburne, Massachusetts","https://en.wikipedia.org/wiki/Shelburne,_Massachusetts",C,1166231156,6981974,Northeast,New England,15129548
15817,8418,Massachusetts,"Sherborn, Massachusetts","https://en.wikipedia.org/wiki/Sherborn,_Massachusetts",C,1170566905,6981974,Northeast,New England,15129548
15818,8419,Massachusetts,"Shirley, Massachusetts","https://en.wikipedia.org/wiki/Shirley,_Massachusetts",C,1167124600,6981974,Northeast,New England,15129548
15819,8420,Massachusetts,"Shrewsbury, Massachusetts","https://en.wikipedia.org/wiki/Shrewsbury,_Massachusetts",C,1178168096,6981974,Northeast,New England,15129548
15820,8421,Massachusetts,"Shutesbury, Massachusetts","https://en.wikipedia.org/wiki/Shutesbury,_Massachusetts",C,1166231300,6981974,Northeast,New England,15129548
15821,8422,Massachusetts,"Somerset, Massachusetts","https://en.wikipedia.org/wiki/Somerset,_Massachusetts",C,1170178084,6981974,Northeast,New England,15129548
15822,8423,Massachusetts,"Somerville, Massachusetts","https://en.wikipedia.org/wiki/Somerville,_Massachusetts",B,1178752725,6981974,Northeast,New England,15129548
15823,8424,Massachusetts,"South Hadley, Massachusetts","https://en.wikipedia.org/wiki/South_Hadley,_Massachusetts",C,1176866890,6981974,Northeast,New England,15129548
15824,8425,Massachusetts,"Southampton, Massachusetts","https://en.wikipedia.org/wiki/Southampton,_Massachusetts",C,1166329827,6981974,Northeast,New England,15129548
15825,8426,Massachusetts,"Southborough, Massachusetts","https://en.wikipedia.org/wiki/Southborough,_Massachusetts",C,1170409658,6981974,Northeast,New England,15129548
15826,8427,Massachusetts,"Southbridge, Massachusetts","https://en.wikipedia.org/wiki/Southbridge,_Massachusetts",C,1179072306,6981974,Northeast,New England,15129548
15827,8428,Massachusetts,"Southwick, Massachusetts","https://en.wikipedia.org/wiki/Southwick,_Massachusetts",C,1165055262,6981974,Northeast,New England,15129548
15828,8429,Massachusetts,"Spencer, Massachusetts","https://en.wikipedia.org/wiki/Spencer,_Massachusetts",C,1171109462,6981974,Northeast,New England,15129548
15829,8430,Massachusetts,"Springfield, Massachusetts","https://en.wikipedia.org/wiki/Springfield,_Massachusetts",B,1178981969,6981974,Northeast,New England,15129548
15830,8431,Massachusetts,"Sterling, Massachusetts","https://en.wikipedia.org/wiki/Sterling,_Massachusetts",C,1173877555,6981974,Northeast,New England,15129548
15831,8432,Massachusetts,"Stockbridge, Massachusetts","https://en.wikipedia.org/wiki/Stockbridge,_Massachusetts",B,1178477770,6981974,Northeast,New England,15129548
15832,8433,Massachusetts,"Stoneham, Massachusetts","https://en.wikipedia.org/wiki/Stoneham,_Massachusetts",C,1176496682,6981974,Northeast,New England,15129548
15833,8434,Massachusetts,"Stoughton, Massachusetts","https://en.wikipedia.org/wiki/Stoughton,_Massachusetts",GA,1178843054,6981974,Northeast,New England,15129548
15834,8435,Massachusetts,"Stow, Massachusetts","https://en.wikipedia.org/wiki/Stow,_Massachusetts",GA,1170700616,6981974,Northeast,New England,15129548
15835,8436,Massachusetts,"Sturbridge, Massachusetts","https://en.wikipedia.org/wiki/Sturbridge,_Massachusetts",C,1174253147,6981974,Northeast,New England,15129548
15836,8437,Massachusetts,"Sudbury, Massachusetts","https://en.wikipedia.org/wiki/Sudbury,_Massachusetts",C,1163140491,6981974,Northeast,New England,15129548
15837,8438,Massachusetts,"Sunderland, Massachusetts","https://en.wikipedia.org/wiki/Sunderland,_Massachusetts",C,1166330866,6981974,Northeast,New England,15129548
15838,8439,Massachusetts,"Sutton, Massachusetts","https://en.wikipedia.org/wiki/Sutton,_Massachusetts",C,1178453137,6981974,Northeast,New England,15129548
15839,8440,Massachusetts,"Swampscott, Massachusetts","https://en.wikipedia.org/wiki/Swampscott,_Massachusetts",GA,1178702114,6981974,Northeast,New England,15129548
15840,8441,Massachusetts,"Swansea, Massachusetts","https://en.wikipedia.org/wiki/Swansea,_Massachusetts",C,1170178310,6981974,Northeast,New England,15129548
15841,8442,Massachusetts,"Taunton, Massachusetts","https://en.wikipedia.org/wiki/Taunton,_Massachusetts",B,1177476323,6981974,Northeast,New England,15129548
15842,8443,Massachusetts,"Templeton, Massachusetts","https://en.wikipedia.org/wiki/Templeton,_Massachusetts",C,1151470682,6981974,Northeast,New England,15129548
15843,8444,Massachusetts,"Tewksbury, Massachusetts","https://en.wikipedia.org/wiki/Tewksbury,_Massachusetts",C,1177454663,6981974,Northeast,New England,15129548
15844,8445,Massachusetts,"Tisbury, Massachusetts","https://en.wikipedia.org/wiki/Tisbury,_Massachusetts",C,1172125304,6981974,Northeast,New England,15129548
15845,8446,Massachusetts,"Tolland, Massachusetts","https://en.wikipedia.org/wiki/Tolland,_Massachusetts",C,1175888389,6981974,Northeast,New England,15129548
15846,8447,Massachusetts,"Topsfield, Massachusetts","https://en.wikipedia.org/wiki/Topsfield,_Massachusetts",FA,1171358967,6981974,Northeast,New England,15129548
15847,8448,Massachusetts,"Townsend, Massachusetts","https://en.wikipedia.org/wiki/Townsend,_Massachusetts",C,1166331515,6981974,Northeast,New England,15129548
15848,8449,Massachusetts,"Truro, Massachusetts","https://en.wikipedia.org/wiki/Truro,_Massachusetts",C,1176640737,6981974,Northeast,New England,15129548
15849,8450,Massachusetts,"Tyngsborough, Massachusetts","https://en.wikipedia.org/wiki/Tyngsborough,_Massachusetts",C,1176475974,6981974,Northeast,New England,15129548
15850,8451,Massachusetts,"Tyringham, Massachusetts","https://en.wikipedia.org/wiki/Tyringham,_Massachusetts",GA,1166815301,6981974,Northeast,New England,15129548
15851,8452,Massachusetts,"Upton, Massachusetts","https://en.wikipedia.org/wiki/Upton,_Massachusetts",GA,1167113852,6981974,Northeast,New England,15129548
15852,8453,Massachusetts,"Uxbridge, Massachusetts","https://en.wikipedia.org/wiki/Uxbridge,_Massachusetts",GA,1178800686,6981974,Northeast,New England,15129548
15853,8454,Massachusetts,"Wakefield, Massachusetts","https://en.wikipedia.org/wiki/Wakefield,_Massachusetts",GA,1177289684,6981974,Northeast,New England,15129548
15854,8455,Massachusetts,"Wales, Massachusetts","https://en.wikipedia.org/wiki/Wales,_Massachusetts",C,1166332392,6981974,Northeast,New England,15129548
15855,8456,Massachusetts,"Walpole, Massachusetts","https://en.wikipedia.org/wiki/Walpole,_Massachusetts",B,1178945082,6981974,Northeast,New England,15129548
15856,8457,Massachusetts,"Waltham, Massachusetts","https://en.wikipedia.org/wiki/Waltham,_Massachusetts",GA,1177397802,6981974,Northeast,New England,15129548
15857,8458,Massachusetts,"Ware, Massachusetts","https://en.wikipedia.org/wiki/Ware,_Massachusetts",C,1174054301,6981974,Northeast,New England,15129548
15858,8459,Massachusetts,"Wareham, Massachusetts","https://en.wikipedia.org/wiki/Wareham,_Massachusetts",C,1170364161,6981974,Northeast,New England,15129548
15859,8460,Massachusetts,"Warren, Massachusetts","https://en.wikipedia.org/wiki/Warren,_Massachusetts",C,1166332602,6981974,Northeast,New England,15129548
15860,8461,Massachusetts,"Warwick, Massachusetts","https://en.wikipedia.org/wiki/Warwick,_Massachusetts",C,1105191402,6981974,Northeast,New England,15129548
15861,8462,Massachusetts,"Washington, Massachusetts","https://en.wikipedia.org/wiki/Washington,_Massachusetts",C,1166332702,6981974,Northeast,New England,15129548
15862,8463,Massachusetts,"Watertown, Massachusetts","https://en.wikipedia.org/wiki/Watertown,_Massachusetts",B,1176404518,6981974,Northeast,New England,15129548
15863,8464,Massachusetts,"Wayland, Massachusetts","https://en.wikipedia.org/wiki/Wayland,_Massachusetts",C,1177370382,6981974,Northeast,New England,15129548
15864,8465,Massachusetts,"Webster, Massachusetts","https://en.wikipedia.org/wiki/Webster,_Massachusetts",C,1166332947,6981974,Northeast,New England,15129548
15865,8466,Massachusetts,"Wellesley, Massachusetts","https://en.wikipedia.org/wiki/Wellesley,_Massachusetts",B,1175506801,6981974,Northeast,New England,15129548
15866,8467,Massachusetts,"Wellfleet, Massachusetts","https://en.wikipedia.org/wiki/Wellfleet,_Massachusetts",C,1139778381,6981974,Northeast,New England,15129548
15867,8468,Massachusetts,"Wendell, Massachusetts","https://en.wikipedia.org/wiki/Wendell,_Massachusetts",C,1176619307,6981974,Northeast,New England,15129548
15868,8469,Massachusetts,"Wenham, Massachusetts","https://en.wikipedia.org/wiki/Wenham,_Massachusetts",C,1177239958,6981974,Northeast,New England,15129548
15869,8470,Massachusetts,"West Boylston, Massachusetts","https://en.wikipedia.org/wiki/West_Boylston,_Massachusetts",C,1177800225,6981974,Northeast,New England,15129548
15870,8471,Massachusetts,"West Bridgewater, Massachusetts","https://en.wikipedia.org/wiki/West_Bridgewater,_Massachusetts",C,1177348869,6981974,Northeast,New England,15129548
15871,8472,Massachusetts,"West Brookfield, Massachusetts","https://en.wikipedia.org/wiki/West_Brookfield,_Massachusetts",C,1167464645,6981974,Northeast,New England,15129548
15872,8473,Massachusetts,"West Newbury, Massachusetts","https://en.wikipedia.org/wiki/West_Newbury,_Massachusetts",GA,1175557108,6981974,Northeast,New England,15129548
15873,8474,Massachusetts,"West Springfield, Massachusetts","https://en.wikipedia.org/wiki/West_Springfield,_Massachusetts",B,1178749831,6981974,Northeast,New England,15129548
15874,8475,Massachusetts,"West Stockbridge, Massachusetts","https://en.wikipedia.org/wiki/West_Stockbridge,_Massachusetts",C,1166333189,6981974,Northeast,New England,15129548
15875,8476,Massachusetts,"West Tisbury, Massachusetts","https://en.wikipedia.org/wiki/West_Tisbury,_Massachusetts",C,1174583314,6981974,Northeast,New England,15129548
15876,8477,Massachusetts,"Westborough, Massachusetts","https://en.wikipedia.org/wiki/Westborough,_Massachusetts",C,1174284424,6981974,Northeast,New England,15129548
15877,8478,Massachusetts,"Westfield, Massachusetts","https://en.wikipedia.org/wiki/Westfield,_Massachusetts",B,1177415313,6981974,Northeast,New England,15129548
15878,8479,Massachusetts,"Westford, Massachusetts","https://en.wikipedia.org/wiki/Westford,_Massachusetts",C,1174304065,6981974,Northeast,New England,15129548
15879,8480,Massachusetts,"Westhampton, Massachusetts","https://en.wikipedia.org/wiki/Westhampton,_Massachusetts",C,1166333279,6981974,Northeast,New England,15129548
15880,8481,Massachusetts,"Westminster, Massachusetts","https://en.wikipedia.org/wiki/Westminster,_Massachusetts",C,1166333297,6981974,Northeast,New England,15129548
15881,8482,Massachusetts,"Weston, Massachusetts","https://en.wikipedia.org/wiki/Weston,_Massachusetts",B,1175298590,6981974,Northeast,New England,15129548
15882,8483,Massachusetts,"Westport, Massachusetts","https://en.wikipedia.org/wiki/Westport,_Massachusetts",C,1170176432,6981974,Northeast,New England,15129548
15883,8484,Massachusetts,"Westwood, Massachusetts","https://en.wikipedia.org/wiki/Westwood,_Massachusetts",C,1178799352,6981974,Northeast,New England,15129548
15884,8485,Massachusetts,"Weymouth, Massachusetts","https://en.wikipedia.org/wiki/Weymouth,_Massachusetts",B,1172092163,6981974,Northeast,New England,15129548
15885,8486,Massachusetts,"Whately, Massachusetts","https://en.wikipedia.org/wiki/Whately,_Massachusetts",C,1166333408,6981974,Northeast,New England,15129548
15886,8487,Massachusetts,"Whitman, Massachusetts","https://en.wikipedia.org/wiki/Whitman,_Massachusetts",C,1166333614,6981974,Northeast,New England,15129548
15887,8488,Massachusetts,"Wilbraham, Massachusetts","https://en.wikipedia.org/wiki/Wilbraham,_Massachusetts",GA,1179193037,6981974,Northeast,New England,15129548
15888,8489,Massachusetts,"Williamsburg, Massachusetts","https://en.wikipedia.org/wiki/Williamsburg,_Massachusetts",C,1174232695,6981974,Northeast,New England,15129548
15889,8490,Massachusetts,"Williamstown, Massachusetts","https://en.wikipedia.org/wiki/Williamstown,_Massachusetts",C,1166333709,6981974,Northeast,New England,15129548
15890,8491,Massachusetts,"Wilmington, Massachusetts","https://en.wikipedia.org/wiki/Wilmington,_Massachusetts",C,1166333793,6981974,Northeast,New England,15129548
15891,8492,Massachusetts,"Winchendon, Massachusetts","https://en.wikipedia.org/wiki/Winchendon,_Massachusetts",C,1173653047,6981974,Northeast,New England,15129548
15892,8493,Massachusetts,"Winchester, Massachusetts","https://en.wikipedia.org/wiki/Winchester,_Massachusetts",C,1177913322,6981974,Northeast,New England,15129548
15893,8494,Massachusetts,"Windsor, Massachusetts","https://en.wikipedia.org/wiki/Windsor,_Massachusetts",C,1166333949,6981974,Northeast,New England,15129548
15894,8495,Massachusetts,"Winthrop, Massachusetts","https://en.wikipedia.org/wiki/Winthrop,_Massachusetts",B,1177823980,6981974,Northeast,New England,15129548
15895,8496,Massachusetts,"Woburn, Massachusetts","https://en.wikipedia.org/wiki/Woburn,_Massachusetts",C,1178555817,6981974,Northeast,New England,15129548
15896,8497,Massachusetts,"Worcester, Massachusetts","https://en.wikipedia.org/wiki/Worcester,_Massachusetts",B,1179199371,6981974,Northeast,New England,15129548
15897,8498,Massachusetts,"Worthington, Massachusetts","https://en.wikipedia.org/wiki/Worthington,_Massachusetts",C,1166334439,6981974,Northeast,New England,15129548
15898,8499,Massachusetts,"Wrentham, Massachusetts","https://en.wikipedia.org/wiki/Wrentham,_Massachusetts",GA,1169858715,6981974,Northeast,New England,15129548
15899,8500,Massachusetts,"Yarmouth, Massachusetts","https://en.wikipedia.org/wiki/Yarmouth,_Massachusetts",FA,1177420090,6981974,Northeast,New England,15129548
15900,8501,Massachusetts,"Hyde Park, Boston","https://en.wikipedia.org/wiki/Hyde_Park,_Boston",C,1178953336,6981974,Northeast,New England,15129548
15901,20757,Vermont,Wikipedia:Citation needed,https://en.wikipedia.org/wiki/Wikipedia:Citation_needed,C,1154207925,647064,Northeast,New England,15129548
15902,20758,Vermont,"Addison, Vermont","https://en.wikipedia.org/wiki/Addison,_Vermont",C,1165909424,647064,Northeast,New England,15129548
15903,20759,Vermont,"Albany, Vermont","https://en.wikipedia.org/wiki/Albany,_Vermont",C,1165909582,647064,Northeast,New England,15129548
15904,20760,Vermont,"Alburgh, Vermont","https://en.wikipedia.org/wiki/Alburgh,_Vermont",Stub,61977097,647064,Northeast,New England,15129548
15905,20761,Vermont,"Andover, Vermont","https://en.wikipedia.org/wiki/Andover,_Vermont",Start,1165909997,647064,Northeast,New England,15129548
15906,20762,Vermont,"Arlington, Vermont","https://en.wikipedia.org/wiki/Arlington,_Vermont",C,1166014512,647064,Northeast,New England,15129548
15907,20763,Vermont,"Athens, Vermont","https://en.wikipedia.org/wiki/Athens,_Vermont",C,1176661556,647064,Northeast,New England,15129548
15908,20764,Vermont,"Averill, Vermont","https://en.wikipedia.org/wiki/Averill,_Vermont",C,1174699634,647064,Northeast,New England,15129548
15909,20765,Vermont,"Averys Gore, Vermont","https://en.wikipedia.org/wiki/Averys_Gore,_Vermont",Start,1094879838,647064,Northeast,New England,15129548
15910,20766,Vermont,"Bakersfield, Vermont","https://en.wikipedia.org/wiki/Bakersfield,_Vermont",GA,1166014958,647064,Northeast,New England,15129548
15911,20767,Vermont,"Baltimore, Vermont","https://en.wikipedia.org/wiki/Baltimore,_Vermont",Start,1166014980,647064,Northeast,New England,15129548
15912,20768,Vermont,"Barnard, Vermont","https://en.wikipedia.org/wiki/Barnard,_Vermont",GA,1166015032,647064,Northeast,New England,15129548
15913,20769,Vermont,"Barnet, Vermont","https://en.wikipedia.org/wiki/Barnet,_Vermont",C,1166015042,647064,Northeast,New England,15129548
15914,20770,Vermont,"Barre (town), Vermont","https://en.wikipedia.org/wiki/Barre_(town),_Vermont",C,1174140942,647064,Northeast,New England,15129548
15915,20771,Vermont,"Barton, Vermont","https://en.wikipedia.org/wiki/Barton,_Vermont",GA,1175907669,647064,Northeast,New England,15129548
15916,20772,Vermont,"Belvidere, Vermont","https://en.wikipedia.org/wiki/Belvidere,_Vermont",C,1166015378,647064,Northeast,New England,15129548
15917,20773,Vermont,"Bennington, Vermont","https://en.wikipedia.org/wiki/Bennington,_Vermont",B,1167720417,647064,Northeast,New England,15129548
15918,20774,Vermont,"Benson, Vermont","https://en.wikipedia.org/wiki/Benson,_Vermont",C,1170713132,647064,Northeast,New England,15129548
15919,20775,Vermont,"Berkshire, Vermont","https://en.wikipedia.org/wiki/Berkshire,_Vermont",C,1166015470,647064,Northeast,New England,15129548
15920,20776,Vermont,"Berlin, Vermont","https://en.wikipedia.org/wiki/Berlin,_Vermont",C,1177991850,647064,Northeast,New England,15129548
15921,20777,Vermont,"Bethel, Vermont","https://en.wikipedia.org/wiki/Bethel,_Vermont",C,1166015587,647064,Northeast,New England,15129548
15922,20778,Vermont,"Bloomfield, Vermont","https://en.wikipedia.org/wiki/Bloomfield,_Vermont",C,1174700632,647064,Northeast,New England,15129548
15923,20779,Vermont,"Bolton, Vermont","https://en.wikipedia.org/wiki/Bolton,_Vermont",C,1166015976,647064,Northeast,New England,15129548
15924,20780,Vermont,"Bradford, Vermont","https://en.wikipedia.org/wiki/Bradford,_Vermont",C,1167283998,647064,Northeast,New England,15129548
15925,20781,Vermont,"Braintree, Vermont","https://en.wikipedia.org/wiki/Braintree,_Vermont",C,1166016160,647064,Northeast,New England,15129548
15926,20782,Vermont,"Brandon, Vermont","https://en.wikipedia.org/wiki/Brandon,_Vermont",C,1166016181,647064,Northeast,New England,15129548
15927,20783,Vermont,"Brattleboro, Vermont","https://en.wikipedia.org/wiki/Brattleboro,_Vermont",B,1179468040,647064,Northeast,New England,15129548
15928,20784,Vermont,"Bridgewater, Vermont","https://en.wikipedia.org/wiki/Bridgewater,_Vermont",Start,1166016274,647064,Northeast,New England,15129548
15929,20785,Vermont,"Bridport, Vermont","https://en.wikipedia.org/wiki/Bridport,_Vermont",C,1166016286,647064,Northeast,New England,15129548
15930,20786,Vermont,"Brighton, Vermont","https://en.wikipedia.org/wiki/Brighton,_Vermont",C,1174700750,647064,Northeast,New England,15129548
15931,20787,Vermont,"Bristol, Vermont","https://en.wikipedia.org/wiki/Bristol,_Vermont",C,1170012515,647064,Northeast,New England,15129548
15932,20788,Vermont,"Brookfield, Vermont","https://en.wikipedia.org/wiki/Brookfield,_Vermont",C,1166016424,647064,Northeast,New England,15129548
15933,20789,Vermont,"Brookline, Vermont","https://en.wikipedia.org/wiki/Brookline,_Vermont",Start,1166016440,647064,Northeast,New England,15129548
15934,20790,Vermont,"Brownington, Vermont","https://en.wikipedia.org/wiki/Brownington,_Vermont",C,1166016530,647064,Northeast,New England,15129548
15935,20791,Vermont,"Brunswick, Vermont","https://en.wikipedia.org/wiki/Brunswick,_Vermont",Start,1174700863,647064,Northeast,New England,15129548
15936,20792,Vermont,"Buels Gore, Vermont","https://en.wikipedia.org/wiki/Buels_Gore,_Vermont",C,1062024182,647064,Northeast,New England,15129548
15937,20793,Vermont,"Burke, Vermont","https://en.wikipedia.org/wiki/Burke,_Vermont",C,1167304679,647064,Northeast,New England,15129548
15938,20794,Vermont,"Cabot, Vermont","https://en.wikipedia.org/wiki/Cabot,_Vermont",C,1166016959,647064,Northeast,New England,15129548
15939,20795,Vermont,"Calais, Vermont","https://en.wikipedia.org/wiki/Calais,_Vermont",C,1166016990,647064,Northeast,New England,15129548
15940,20796,Vermont,"Cambridge, Vermont","https://en.wikipedia.org/wiki/Cambridge,_Vermont",C,1166017044,647064,Northeast,New England,15129548
15941,20797,Vermont,"Canaan, Vermont","https://en.wikipedia.org/wiki/Canaan,_Vermont",C,1174700969,647064,Northeast,New England,15129548
15942,20798,Vermont,"Castleton, Vermont","https://en.wikipedia.org/wiki/Castleton,_Vermont",C,1176407791,647064,Northeast,New England,15129548
15943,20799,Vermont,"Cavendish, Vermont","https://en.wikipedia.org/wiki/Cavendish,_Vermont",C,1166017469,647064,Northeast,New England,15129548
15944,20800,Vermont,"Charleston, Vermont","https://en.wikipedia.org/wiki/Charleston,_Vermont",GA,1166017649,647064,Northeast,New England,15129548
15945,20801,Vermont,"Charlotte, Vermont","https://en.wikipedia.org/wiki/Charlotte,_Vermont",C,1166017676,647064,Northeast,New England,15129548
15946,20802,Vermont,"Chelsea, Vermont","https://en.wikipedia.org/wiki/Chelsea,_Vermont",C,1166017733,647064,Northeast,New England,15129548
15947,20803,Vermont,"Chester, Vermont","https://en.wikipedia.org/wiki/Chester,_Vermont",GA,1173864767,647064,Northeast,New England,15129548
15948,20804,Vermont,"Chittenden, Vermont","https://en.wikipedia.org/wiki/Chittenden,_Vermont",C,1175295438,647064,Northeast,New England,15129548
15949,20805,Vermont,"Clarendon, Vermont","https://en.wikipedia.org/wiki/Clarendon,_Vermont",C,1166018021,647064,Northeast,New England,15129548
15950,20806,Vermont,"Colchester, Vermont","https://en.wikipedia.org/wiki/Colchester,_Vermont",C,1166018382,647064,Northeast,New England,15129548
15951,20807,Vermont,"Concord, Vermont","https://en.wikipedia.org/wiki/Concord,_Vermont",C,1174702280,647064,Northeast,New England,15129548
15952,20808,Vermont,"Corinth, Vermont","https://en.wikipedia.org/wiki/Corinth,_Vermont",C,1166018832,647064,Northeast,New England,15129548
15953,20809,Vermont,"Cornwall, Vermont","https://en.wikipedia.org/wiki/Cornwall,_Vermont",C,1179209535,647064,Northeast,New England,15129548
15954,20810,Vermont,"Coventry, Vermont","https://en.wikipedia.org/wiki/Coventry,_Vermont",C,1169200251,647064,Northeast,New England,15129548
15955,20811,Vermont,"Craftsbury, Vermont","https://en.wikipedia.org/wiki/Craftsbury,_Vermont",C,1177533112,647064,Northeast,New England,15129548
15956,20812,Vermont,"Danby, Vermont","https://en.wikipedia.org/wiki/Danby,_Vermont",GA,1166066344,647064,Northeast,New England,15129548
15957,20813,Vermont,"Danville, Vermont","https://en.wikipedia.org/wiki/Danville,_Vermont",GA,1176940240,647064,Northeast,New England,15129548
15958,20814,Vermont,"Derby, Vermont","https://en.wikipedia.org/wiki/Derby,_Vermont",C,1178734460,647064,Northeast,New England,15129548
15959,20815,Vermont,"Dorset, Vermont","https://en.wikipedia.org/wiki/Dorset,_Vermont",C,1166067008,647064,Northeast,New England,15129548
15960,20816,Vermont,"Dover, Vermont","https://en.wikipedia.org/wiki/Dover,_Vermont",C,1166067053,647064,Northeast,New England,15129548
15961,20817,Vermont,"Dummerston, Vermont","https://en.wikipedia.org/wiki/Dummerston,_Vermont",C,1145714401,647064,Northeast,New England,15129548
15962,20818,Vermont,"Duxbury, Vermont","https://en.wikipedia.org/wiki/Duxbury,_Vermont",Start,1166067180,647064,Northeast,New England,15129548
15963,20819,Vermont,"East Haven, Vermont","https://en.wikipedia.org/wiki/East_Haven,_Vermont",C,1174702703,647064,Northeast,New England,15129548
15964,20820,Vermont,"East Montpelier, Vermont","https://en.wikipedia.org/wiki/East_Montpelier,_Vermont",C,1166067266,647064,Northeast,New England,15129548
15965,20821,Vermont,"Eden, Vermont","https://en.wikipedia.org/wiki/Eden,_Vermont",C,1166067457,647064,Northeast,New England,15129548
15966,20822,Vermont,"Elmore, Vermont","https://en.wikipedia.org/wiki/Elmore,_Vermont",C,1166067660,647064,Northeast,New England,15129548
15967,20823,Vermont,"Enosburgh, Vermont","https://en.wikipedia.org/wiki/Enosburgh,_Vermont",C,1166067735,647064,Northeast,New England,15129548
15968,20824,Vermont,"Essex, Vermont","https://en.wikipedia.org/wiki/Essex,_Vermont",C,1178221731,647064,Northeast,New England,15129548
15969,20825,Vermont,"Fair Haven, Vermont","https://en.wikipedia.org/wiki/Fair_Haven,_Vermont",C,1166067967,647064,Northeast,New England,15129548
15970,20826,Vermont,"Fairfax, Vermont","https://en.wikipedia.org/wiki/Fairfax,_Vermont",C,1083808845,647064,Northeast,New England,15129548
15971,20827,Vermont,"Fairfield, Vermont","https://en.wikipedia.org/wiki/Fairfield,_Vermont",C,1177213596,647064,Northeast,New England,15129548
15972,20828,Vermont,"Fairlee, Vermont","https://en.wikipedia.org/wiki/Fairlee,_Vermont",GA,1166068000,647064,Northeast,New England,15129548
15973,20829,Vermont,"Fayston, Vermont","https://en.wikipedia.org/wiki/Fayston,_Vermont",C,1166068219,647064,Northeast,New England,15129548
15974,20830,Vermont,"Ferdinand, Vermont","https://en.wikipedia.org/wiki/Ferdinand,_Vermont",Start,1174702946,647064,Northeast,New England,15129548
15975,20831,Vermont,"Ferrisburgh, Vermont","https://en.wikipedia.org/wiki/Ferrisburgh,_Vermont",C,1166068262,647064,Northeast,New England,15129548
15976,20832,Vermont,"Fletcher, Vermont","https://en.wikipedia.org/wiki/Fletcher,_Vermont",C,1169119790,647064,Northeast,New England,15129548
15977,20833,Vermont,"Franklin, Vermont","https://en.wikipedia.org/wiki/Franklin,_Vermont",C,1099633654,647064,Northeast,New England,15129548
15978,20834,Vermont,"Georgia, Vermont","https://en.wikipedia.org/wiki/Georgia,_Vermont",C,1166069205,647064,Northeast,New England,15129548
15979,20835,Vermont,"Glastenbury, Vermont","https://en.wikipedia.org/wiki/Glastenbury,_Vermont",C,1167021192,647064,Northeast,New England,15129548
15980,20836,Vermont,"Glover, Vermont","https://en.wikipedia.org/wiki/Glover,_Vermont",GA,1169244409,647064,Northeast,New England,15129548
15981,20837,Vermont,"Goshen, Vermont","https://en.wikipedia.org/wiki/Goshen,_Vermont",C,1166069620,647064,Northeast,New England,15129548
15982,20838,Vermont,"Grafton, Vermont","https://en.wikipedia.org/wiki/Grafton,_Vermont",C,1166150794,647064,Northeast,New England,15129548
15983,20839,Vermont,"Granby, Vermont","https://en.wikipedia.org/wiki/Granby,_Vermont",Start,1174705268,647064,Northeast,New England,15129548
